"id","geom","grid_id","p_val","p_m","p_w","p_20_val","p_20_m","p_20_w","p_30_val","p_30_m","p_30_w","p_40_val","p_40_m","p_40_w","p_50_val","p_50_m","p_50_w","p_60_val","p_60_m","p_60_w","d_csv","d_coffee","d_kfood","d_pharm","d_salon","sido_cd","sido_nm","버스정류장수","1km이내_버스정류장_수","500m이내_버스정류장_수","300m이내_버스정류장_수","200m이내_버스정류장_수","100m이내_버스정류장_수","당월_매출_금액","당월_매출_건수","개업_점포_수","폐업_점포_수"
598,"MULTIPOLYGON (((185877.12951837282 546886.2994272275, 185876.5978016568 546986.3340860942, 185976.6324659492 546986.8658082758, 185977.1641827046 546886.8311385176, 185877.12951837282 546886.2994272275)))",다사417471,114,55,59,10,0,7,13,0,8,23,13,10,13,7,6,20,9,11,0,1,0,0,2,"11",서울특별시,0,30,12,0,0,0,742358932.73095238,1335759.000000000000,17.0000000000000000,25.0000000000000000
599,"MULTIPOLYGON (((185876.5978016568 546986.3340860942, 185876.06607404712 547086.3687449233, 185976.10073830272 547086.9004779978, 185976.6324659492 546986.8658082758, 185876.5978016568 546986.3340860942)))",다사417472,177,84,93,21,10,11,17,8,9,16,7,9,29,14,15,48,25,23,1,0,0,0,0,"11",서울특별시,0,33,8,0,0,0,388044896.03333333,601156.000000000000,17.0000000000000000,26.0000000000000000
600,"MULTIPOLYGON (((185876.06607404712 547086.3687449233, 185875.5343355476 547186.4034037134, 185975.56899976233 547186.9351476787, 185976.10073830272 547086.9004779978, 185876.06607404712 547086.3687449233)))",다사417473,281,140,141,22,14,8,34,19,15,56,27,29,36,17,19,35,13,22,0,0,0,0,1,"11",서울특별시,0,35,3,0,0,0,1297237177.06666667,834808.000000000000,15.5000000000000000,20.0000000000000000
91,"MULTIPOLYGON (((184568.17110664814 548479.9394558051, 184567.63921616628 548579.9739724842, 184667.67373827164 548580.5058684311, 184668.20562879276 548480.4713408618, 184568.17110664814 548479.9394558051)))",다사404487,386,185,201,57,29,28,40,24,16,36,17,19,69,33,36,80,42,38,0,0,0,0,1,"11",서울특별시,0,30,15,8,6,1,134322455.769230770000,87872.000000000000,5.0000000000000000,4.0000000000000000
90,"MULTIPOLYGON (((184568.70298624222 548379.9049390898, 184568.17110664814 548479.9394558051, 184668.20562879276 548480.4713408618, 184668.73750842197 548380.4368132557, 184568.70298624222 548379.9049390898)))",다사404486,272,131,141,43,26,17,48,19,29,43,19,24,50,26,24,41,22,19,0,0,1,0,2,"11",서울특별시,0,28,14,9,2,1,299303087.37072650,730953.000000000000,13.5000000000000000,18.0000000000000000
669,"MULTIPOLYGON (((186179.36030245418 546487.7557946491, 186178.82862919202 546587.7904863496, 186278.86332631754 546588.3221650785, 186279.3949996188 546488.2874624871, 186179.36030245418 546487.7557946491)))",다사420467,225,116,109,19,13,6,37,15,22,54,28,26,26,14,12,11,6,0,0,0,0,0,1,"11",서울특별시,0,32,8,3,2,0,3132002472.11111111,1142121.500000000000,11.5000000000000000,9.0000000000000000
601,"MULTIPOLYGON (((185875.5343355476 547186.4034037134, 185875.00258615534 547286.4380624639, 185975.03725033186 547286.9698173229, 185975.56899976233 547186.9351476787, 185875.5343355476 547186.4034037134)))",다사417474,602,298,304,65,39,26,70,40,30,99,50,49,81,38,43,106,51,55,0,1,1,0,2,"11",서울특별시,0,36,3,0,0,0,1297237177.06666667,834808.000000000000,15.5000000000000000,20.0000000000000000
602,"MULTIPOLYGON (((185875.00258615534 547286.4380624639, 185874.47082586974 547386.4727211768, 185974.50549000842 547387.004486926, 185975.03725033186 547286.9698173229, 185875.00258615534 547286.4380624639)))",다사417475,352,169,183,39,23,16,44,20,24,49,26,23,47,26,21,75,32,43,0,1,2,0,1,"11",서울특별시,0,34,5,0,0,0,1297237177.06666667,834808.000000000000,15.5000000000000000,20.0000000000000000
618,"MULTIPOLYGON (((185979.82260309404 546386.6577891406, 185979.29094080202 546486.6924590934, 186079.32561618104 546487.2241268529, 186079.85727851384 546387.1894460071, 185979.82260309404 546386.6577891406)))",다사418466,191,95,96,17,8,9,32,16,16,32,18,14,22,13,9,19,9,10,0,2,3,0,3,"11",서울특별시,0,33,12,5,2,1,3237096879.15277778,1211787.500000000000,15.5000000000000000,10.5000000000000000
620,"MULTIPOLYGON (((185978.75926761547 546586.7271290089, 185978.22758353825 546686.7617988845, 186078.2622588414 546687.293488427, 186078.79394295637 546587.2588076597, 185978.75926761547 546586.7271290089)))",다사418468,317,152,165,28,15,13,34,16,18,54,28,26,51,25,26,58,27,31,1,1,6,0,1,"11",서울특별시,0,28,14,5,4,0,1096672969.42857143,2070362.000000000000,17.0000000000000000,24.0000000000000000
621,"MULTIPOLYGON (((185978.22758353825 546686.7617988845, 185977.69588856742 546786.7964687198, 186077.73056383102 546787.328169156, 186078.2622588414 546687.293488427, 185978.22758353825 546686.7617988845)))",다사418469,505,245,260,59,31,28,44,23,21,68,37,31,77,37,40,109,49,60,0,1,3,0,2,"11",서울특별시,0,26,11,4,2,0,1096672969.42857143,2070362.000000000000,17.0000000000000000,24.0000000000000000
622,"MULTIPOLYGON (((185977.69588856742 546786.7964687198, 185977.1641827046 546886.8311385176, 186077.19885792906 546887.3628498453, 186077.73056383102 546787.328169156, 185977.69588856742 546786.7964687198)))",다사418470,660,337,323,79,48,31,77,41,36,94,48,46,114,58,56,130,61,69,1,1,1,0,0,"11",서울특별시,0,25,11,2,0,0,1096672969.42857143,2070362.000000000000,17.0000000000000000,24.0000000000000000
649,"MULTIPOLYGON (((186076.66714113485 546987.3975304964, 186076.13541345 547087.4322111099, 186176.1700994886 547087.963944261, 186176.7018272134 546987.929252756, 186076.66714113485 546987.3975304964)))",다사419472,133,69,64,14,7,7,22,14,8,16,10,6,24,13,11,20,8,12,0,1,3,0,2,"11",서울특별시,0,31,4,0,0,0,317135425.65952381,568881.500000000000,14.0000000000000000,22.5000000000000000
623,"MULTIPOLYGON (((185977.1641827046 546886.8311385176, 185976.6324659492 546986.8658082758, 186076.66714113485 546987.3975304964, 186077.19885792906 546887.3628498453, 185977.1641827046 546886.8311385176)))",다사418471,209,103,106,14,7,7,31,17,14,35,17,18,24,12,12,41,21,20,1,2,1,0,2,"11",서울특별시,0,31,11,1,0,0,742358932.73095238,1335759.000000000000,17.0000000000000000,25.0000000000000000
624,"MULTIPOLYGON (((185976.6324659492 546986.8658082758, 185976.10073830272 547086.9004779978, 186076.13541345 547087.4322111099, 186076.66714113485 546987.3975304964, 185976.6324659492 546986.8658082758)))",다사418472,520,248,272,58,28,30,54,27,27,94,45,49,73,38,35,77,31,46,0,0,0,0,3,"11",서울특별시,0,32,8,0,0,0,388044896.03333333,601156.000000000000,17.0000000000000000,26.0000000000000000
625,"MULTIPOLYGON (((185976.10073830272 547086.9004779978, 185975.56899976233 547186.9351476787, 186075.60367487167 547187.4668916846, 186076.13541345 547087.4322111099, 185976.10073830272 547086.9004779978)))",다사418473,262,124,138,22,9,13,27,14,13,51,28,23,41,18,23,26,12,14,1,2,1,0,4,"11",서울특별시,0,33,6,0,0,0,946900103.13968254,735407.666666666667,14.0000000000000000,19.6666666666666667
627,"MULTIPOLYGON (((185975.03725033186 547286.9698173229, 185974.50549000842 547387.004486926, 186074.54016504073 547387.5362527148, 186075.07192540137 547287.501572218, 185975.03725033186 547286.9698173229)))",다사418475,262,133,129,30,16,14,18,9,9,45,25,20,37,20,17,51,21,30,0,0,0,0,0,"11",서울특별시,0,34,0,0,0,0,2206429458.10000000,1068460.000000000000,14.0000000000000000,14.0000000000000000
847,"MULTIPOLYGON (((186976.9797079513 546992.183032247, 186976.44797991027 547092.2178108885, 187076.48276397737 547092.749544395, 187077.01449205916 546992.7147548613, 186976.9797079513 546992.183032247)))",다사428472,471,234,237,54,31,23,63,31,32,63,35,28,76,38,38,95,48,47,0,0,0,0,0,"11",서울특별시,0,26,11,9,5,0,2006234877.40886700,3547398.000000000000,41.0000000000000000,51.0000000000000000
848,"MULTIPOLYGON (((186976.44797991027 547092.2178108885, 186975.916240977 547192.252589489, 187075.95102500377 547192.7843338877, 187076.48276397737 547092.749544395, 186976.44797991027 547092.2178108885)))",다사428473,518,262,256,98,55,43,71,38,33,65,38,27,100,46,54,82,36,46,0,0,0,0,0,"11",서울특별시,0,25,10,9,4,0,2006234877.40886700,3547398.000000000000,41.0000000000000000,51.0000000000000000
849,"MULTIPOLYGON (((186975.916240977 547192.252589489, 186975.38449115312 547292.287368049, 187075.4192751399 547292.8191233394, 187075.95102500377 547192.7843338877, 186975.916240977 547192.252589489)))",다사428474,161,84,77,12,7,0,20,12,8,30,15,15,28,18,10,34,18,16,0,2,1,0,5,"11",서울특별시,0,25,10,4,2,1,2006234877.40886700,3547398.000000000000,41.0000000000000000,51.0000000000000000
852,"MULTIPOLYGON (((186974.32095882838 547492.3569250496, 186973.78917632846 547592.3917034906, 187073.8239601932 547592.9234914555, 187074.35574273416 547492.8887021235, 186974.32095882838 547492.3569250496)))",다사428477,602,297,305,89,42,47,95,54,41,86,43,43,112,50,62,86,39,47,0,0,2,0,0,"11",서울특별시,0,25,3,1,0,0,241728060.00000000,442490.000000000000,10.0000000000000000,12.0000000000000000
861,"MULTIPOLYGON (((187080.73628364282 546292.4712270084, 187080.20463180746 546392.5060168239, 187180.23942704854 546393.0376741231, 187180.77107892232 546293.002873416, 187080.73628364282 546292.4712270084)))",다사429465,149,74,75,19,11,8,12,0,7,23,10,13,29,15,14,25,13,12,0,0,1,0,0,"11",서울특별시,0,34,6,0,0,0,3681214285.71428571,6465330.000000000000,61.0000000000000000,77.0000000000000000
701,"MULTIPOLYGON (((186274.60954777568 547388.5997844064, 186274.0777764457 547488.6344866465, 186374.11248411043 547489.1662634437, 186374.64425548204 547389.1315503106, 186274.60954777568 547388.5997844064)))",다사421476,435,208,227,48,26,22,59,31,28,75,36,39,67,27,40,72,36,36,1,0,0,0,0,"11",서울특별시,0,32,3,0,0,0,246225955.28571429,536607.000000000000,11.0000000000000000,19.0000000000000000
693,"MULTIPOLYGON (((186278.86332631754 546588.3221650785, 186278.33164212236 546688.3568676308, 186378.3663501016 546688.8885572923, 186378.89803433703 546588.853843847, 186278.86332631754 546588.3221650785)))",다사421468,668,314,354,55,22,33,88,39,49,142,74,68,87,42,45,91,38,53,0,0,0,0,0,"11",서울특별시,0,30,6,3,2,0,316992781.33333333,41661.000000000000,9.0000000000000000,6.0000000000000000
695,"MULTIPOLYGON (((186277.7999470348 546788.391570145, 186277.2682410542 546888.4262726195, 186377.30294895638 546888.9579840647, 186377.8346549764 546788.923270698, 186277.7999470348 546788.391570145)))",다사421470,76,38,38,16,10,6,8,0,0,11,7,0,10,0,6,15,6,9,0,0,1,0,0,"11",서울특별시,0,27,6,4,3,0,316992781.33333333,41661.000000000000,9.0000000000000000,6.0000000000000000
697,"MULTIPOLYGON (((186276.73652418444 546988.4609750544, 186276.20479642032 547088.4956774517, 186376.23950424255 547089.0274106814, 186376.7712320453 546988.9926973925, 186276.73652418444 546988.4609750544)))",다사421472,413,200,213,34,18,16,49,23,26,70,31,39,73,40,33,70,31,39,1,1,0,0,2,"11",서울특별시,0,35,5,2,2,0,246225955.28571429,536607.000000000000,11.0000000000000000,19.0000000000000000
698,"MULTIPOLYGON (((186276.20479642032 547088.4956774517, 186275.6730577635 547188.53037981, 186375.70776554744 547189.0621239312, 186376.23950424255 547089.0274106814, 186276.20479642032 547088.4956774517)))",다사421473,615,300,315,65,32,33,68,28,40,99,51,48,88,42,46,121,55,66,0,1,1,0,4,"11",서울특별시,0,33,4,2,0,0,246225955.28571429,536607.000000000000,11.0000000000000000,19.0000000000000000
699,"MULTIPOLYGON (((186275.6730577635 547188.53037981, 186275.14130821548 547288.5650821287, 186375.17601595933 547289.0968371407, 186375.70776554744 547189.0621239312, 186275.6730577635 547188.53037981)))",다사421474,582,279,303,61,31,30,68,32,36,93,44,49,91,44,47,99,40,59,0,0,0,0,0,"11",서울특별시,0,33,2,0,0,0,246225955.28571429,536607.000000000000,11.0000000000000000,19.0000000000000000
427,"MULTIPOLYGON (((185379.08311727137 546483.5024533513, 185378.55144431588 546583.5370579096, 185478.58605429978 546584.0687363312, 185479.117727295 546484.0341208798, 185379.08311727137 546483.5024533513)))",다사412467,544,258,286,57,30,27,76,37,39,90,44,46,104,46,58,80,41,39,0,1,0,0,0,"11",서울특별시,0,29,12,6,1,0,598544076.41935484,1151427.000000000000,14.0000000000000000,26.0000000000000000
862,"MULTIPOLYGON (((187080.20463180746 546392.5060168239, 187079.67296908048 546492.5408065984, 187179.70776428134 546493.0724747912, 187180.23942704854 546393.0376741231, 187080.20463180746 546392.5060168239)))",다사429466,23,13,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,1,"11",서울특별시,0,35,10,0,0,0,3681214285.71428571,6465330.000000000000,61.0000000000000000,77.0000000000000000
863,"MULTIPOLYGON (((187079.67296908048 546492.5408065984, 187079.14129546122 546592.5755963305, 187179.17609062226 546593.1072754161, 187179.70776428134 546493.0724747912, 187079.67296908048 546492.5408065984)))",다사429467,455,226,229,42,23,19,52,21,31,101,52,49,72,35,37,62,29,33,0,0,0,0,0,"11",서울특별시,0,37,5,0,0,0,1959066222.95714286,3253468.500000000000,31.5000000000000000,43.0000000000000000
1079,"MULTIPOLYGON (((187875.1661780464 547397.1080436695, 187874.6344060728 547497.1429201739, 187974.6692880021 547497.6746976147, 187975.20106001772 547397.6398102187, 187875.1661780464 547397.1080436695)))",다사437476,64,25,39,12,0,7,14,6,8,10,0,8,8,0,0,0,0,0,0,1,4,0,2,"11",서울특별시,0,31,10,5,2,2,5651038461.53846154,6394917.000000000000,74.0000000000000000,79.0000000000000000
864,"MULTIPOLYGON (((187079.14129546122 546592.5755963305, 187078.60961094903 546692.6103860242, 187178.64440606837 546693.1420760022, 187179.17609062226 546593.1072754161, 187079.14129546122 546592.5755963305)))",다사429468,149,78,71,22,13,9,13,9,0,23,10,13,22,13,9,35,15,20,0,0,2,0,0,"11",서울특별시,0,34,8,4,0,0,1959066222.95714286,3253468.500000000000,31.5000000000000000,43.0000000000000000
865,"MULTIPOLYGON (((187078.60961094903 546692.6103860242, 187078.07791554544 546792.6451756776, 187178.11271062354 546793.1768765472, 187178.64440606837 546693.1420760022, 187078.60961094903 546692.6103860242)))",다사429469,462,232,230,26,12,14,28,13,15,127,57,70,53,34,19,49,21,28,0,0,1,0,0,"11",서울특별시,0,32,10,4,3,0,3238483190.35714286,3495671.500000000000,33.0000000000000000,42.0000000000000000
867,"MULTIPOLYGON (((187077.54620924755 546892.67996529, 187077.01449205916 546992.7147548613, 187177.04928705818 546993.2464775173, 187177.58100428703 546893.2116770531, 187077.54620924755 546892.67996529)))",다사429471,235,140,95,23,14,9,34,22,12,28,19,9,36,22,14,42,24,18,0,2,1,0,1,"11",서울특별시,0,36,13,6,4,1,2006234877.40886700,3547398.000000000000,41.0000000000000000,51.0000000000000000
1413,"MULTIPOLYGON (((188587.6383363452 545100.0264856283, 188587.10681461848 545200.0614393429, 188687.14177375892 545200.5929665379, 188687.67329552994 545100.5580019283, 188587.6383363452 545100.0264856283)))",다사444453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,29,0,0,0,0,113093639.870967740000,193709.000000000000,3.0000000000000000,2.0000000000000000
893,"MULTIPOLYGON (((187175.98581992302 547193.3160783283, 187175.45407001761 547293.3508786707, 187275.4888757859 547293.8826340417, 187276.02062573217 547193.847822807, 187175.98581992302 547193.3160783283)))",다사430474,546,273,273,63,30,33,84,40,44,96,51,45,93,50,43,88,42,46,0,0,1,0,4,"11",서울특별시,0,28,14,2,2,0,286491764.55172414,535978.000000000000,15.5000000000000000,18.5000000000000000
768,"MULTIPOLYGON (((186573.6501497775 547590.2645520278, 186573.1183565446 547690.2992868639, 186673.15309680608 547690.8310855608, 186673.68489007783 547590.796339834, 186573.6501497775 547590.2645520278)))",다사424478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,21,3,0,0,0,246225955.28571429,536607.000000000000,11.0000000000000000,19.0000000000000000
716,"MULTIPOLYGON (((186378.3663501016 546688.8885572923, 186377.8346549764 546788.923270698, 186477.8693738084 546789.45497129, 186478.401068975 546689.420246992, 186378.3663501016 546688.8885572923)))",다사422469,342,156,186,44,21,23,37,17,20,44,21,23,55,28,27,60,24,36,0,0,0,0,0,"11",서울특별시,0,29,7,4,1,0,316992781.33333333,41661.000000000000,9.0000000000000000,6.0000000000000000
717,"MULTIPOLYGON (((186377.8346549764 546788.923270698, 186377.30294895638 546888.9579840647, 186477.33766774958 546889.4896955496, 186477.8693738084 546789.45497129, 186377.8346549764 546788.923270698)))",다사422470,397,188,209,44,30,14,47,21,26,57,27,30,63,28,35,74,30,44,0,0,0,0,0,"11",서울특별시,0,27,7,4,2,1,316992781.33333333,41661.000000000000,9.0000000000000000,6.0000000000000000
719,"MULTIPOLYGON (((186376.7712320453 546988.9926973925, 186376.23950424255 547089.0274106814, 186476.2742229571 547089.5591439507, 186476.8059508001 546989.5244197688, 186376.7712320453 546988.9926973925)))",다사422472,354,161,193,45,21,24,32,13,19,67,35,32,68,32,36,37,13,24,0,1,1,0,1,"11",서울특별시,0,28,8,2,2,1,246225955.28571429,536607.000000000000,11.0000000000000000,19.0000000000000000
720,"MULTIPOLYGON (((186376.23950424255 547089.0274106814, 186375.70776554744 547189.0621239312, 186475.74248422214 547189.5938680914, 186476.2742229571 547089.5591439507, 186376.23950424255 547089.0274106814)))",다사422473,496,249,247,57,35,22,37,19,18,102,47,55,69,35,34,68,31,37,0,0,2,0,1,"11",서울특별시,0,30,7,2,1,0,246225955.28571429,536607.000000000000,11.0000000000000000,19.0000000000000000
721,"MULTIPOLYGON (((186375.70776554744 547189.0621239312, 186375.17601595933 547289.0968371407, 186475.21073459683 547289.6285921938, 186475.74248422214 547189.5938680914, 186375.70776554744 547189.0621239312)))",다사422474,488,230,258,53,26,27,67,33,34,81,41,40,62,28,34,92,44,48,1,1,0,0,2,"11",서울특별시,0,30,4,1,0,0,246225955.28571429,536607.000000000000,11.0000000000000000,19.0000000000000000
722,"MULTIPOLYGON (((186375.17601595933 547289.0968371407, 186374.64425548204 547389.1315503106, 186474.6789740782 547389.6633162559, 186475.21073459683 547289.6285921938, 186375.17601595933 547289.0968371407)))",다사422475,465,228,237,40,19,21,51,26,25,80,44,36,66,33,33,88,46,42,0,0,0,0,0,"11",서울특별시,0,31,2,0,0,0,246225955.28571429,536607.000000000000,11.0000000000000000,19.0000000000000000
894,"MULTIPOLYGON (((187175.45407001761 547293.3508786707, 187174.92230921943 547393.3856789734, 187274.95711494947 547393.9174452374, 187275.4888757859 547293.8826340417, 187175.45407001761 547293.3508786707)))",다사430475,549,263,286,65,35,30,63,34,29,76,36,40,91,40,51,111,53,58,0,0,0,0,0,"11",서울특별시,0,27,11,2,2,0,241728060.00000000,442490.000000000000,10.0000000000000000,12.0000000000000000
895,"MULTIPOLYGON (((187174.92230921943 547393.3856789734, 187174.39053753222 547493.420479238, 187274.42534321995 547493.9522563927, 187274.95711494947 547393.9174452374, 187174.92230921943 547393.3856789734)))",다사430476,573,268,305,76,35,41,93,50,43,80,42,38,97,44,53,89,42,47,0,0,0,0,1,"11",서울특별시,0,27,4,2,1,0,241728060.00000000,442490.000000000000,10.0000000000000000,12.0000000000000000
